order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,ship_status
770,135,4,09-03-2017,11-03-2017,11-03-2017,3,9,Shipped
771,671,4,11-03-2017,14-03-2017,12-03-2017,1,3,Shipped
772,448,4,11-03-2017,12-03-2017,13-03-2017,2,7,Shipped
773,1385,4,11-03-2017,12-03-2017,12-03-2017,2,6,Shipped
774,690,4,12-03-2017,14-03-2017,14-03-2017,2,6,Shipped
775,968,4,12-03-2017,13-03-2017,13-03-2017,2,6,Shipped
776,490,4,13-03-2017,15-03-2017,16-03-2017,2,6,Shipped
777,496,4,13-03-2017,16-03-2017,16-03-2017,2,6,Shipped
778,56,3,15-03-2017,15-03-2017,NULL,3,9,Pending 
779,367,4,15-03-2017,16-03-2017,18-03-2017,2,6,Shipped
780,592,4,15-03-2017,17-03-2017,17-03-2017,2,6,Shipped
781,1018,4,15-03-2017,16-03-2017,17-03-2017,2,6,Shipped
782,1298,4,15-03-2017,16-03-2017,18-03-2017,2,7,Shipped
783,1343,4,16-03-2017,19-03-2017,17-03-2017,1,2,Shipped
784,430,4,16-03-2017,19-03-2017,19-03-2017,2,7,Shipped
785,794,4,18-03-2017,19-03-2017,20-03-2017,1,2,Shipped
786,249,4,18-03-2017,20-03-2017,19-03-2017,2,6,Shipped
787,700,4,18-03-2017,20-03-2017,19-03-2017,3,9,Shipped
788,1363,4,18-03-2017,20-03-2017,20-03-2017,3,9,Shipped
789,772,4,19-03-2017,20-03-2017,20-03-2017,2,6,Shipped
790,1015,4,19-03-2017,21-03-2017,22-03-2017,2,7,Shipped
791,432,4,20-03-2017,22-03-2017,23-03-2017,2,6,Shipped
792,479,4,22-03-2017,23-03-2017,24-03-2017,2,6,Shipped
793,653,4,23-03-2017,24-03-2017,24-03-2017,2,6,Shipped
794,863,4,23-03-2017,25-03-2017,24-03-2017,2,7,Shipped
795,992,4,23-03-2017,25-03-2017,26-03-2017,2,7,Shipped
796,154,4,23-03-2017,26-03-2017,25-03-2017,3,9,Shipped
797,374,4,24-03-2017,26-03-2017,26-03-2017,2,7,Shipped
798,619,4,26-03-2017,28-03-2017,29-03-2017,1,3,Shipped
799,607,4,27-03-2017,28-03-2017,29-03-2017,1,3,Shipped
800,1057,4,27-03-2017,29-03-2017,28-03-2017,2,6,Shipped
801,78,4,28-03-2017,29-03-2017,30-03-2017,1,2,Shipped
802,340,4,28-03-2017,29-03-2017,30-03-2017,2,6,Shipped
803,1105,4,28-03-2017,31-03-2017,30-03-2017,3,8,Shipped
804,95,4,29-03-2017,31-03-2017,30-03-2017,2,6,Shipped
805,420,4,29-03-2017,30-03-2017,01-04-2017,2,6,Shipped
806,234,4,30-03-2017,31-03-2017,31-03-2017,2,7,Shipped
807,1148,4,30-03-2017,01-04-2017,02-04-2017,2,6,Shipped
808,315,4,31-03-2017,02-04-2017,02-04-2017,2,6,Shipped
809,1222,4,31-03-2017,03-04-2017,03-04-2017,2,7,Shipped
810,153,3,01-04-2017,01-04-2017,NULL,3,8,Pending 
811,524,4,01-04-2017,04-04-2017,04-04-2017,2,7,Shipped
812,1164,4,01-04-2017,02-04-2017,03-04-2017,2,7,Shipped
813,1203,4,01-04-2017,03-04-2017,02-04-2017,3,9,Shipped
814,629,4,02-04-2017,05-04-2017,03-04-2017,2,7,Shipped
815,1251,4,03-04-2017,05-04-2017,04-04-2017,1,3,Shipped
816,811,4,03-04-2017,05-04-2017,05-04-2017,2,6,Shipped
817,301,4,04-04-2017,05-04-2017,07-04-2017,2,7,Shipped
818,1319,4,04-04-2017,07-04-2017,07-04-2017,2,6,Shipped
819,221,4,04-04-2017,07-04-2017,05-04-2017,3,9,Shipped
820,725,4,05-04-2017,08-04-2017,07-04-2017,2,7,Shipped
821,1181,4,05-04-2017,07-04-2017,08-04-2017,2,7,Shipped
822,294,4,06-04-2017,08-04-2017,09-04-2017,2,7,Shipped
823,415,4,06-04-2017,07-04-2017,08-04-2017,3,8,Shipped
824,993,4,07-04-2017,09-04-2017,10-04-2017,1,2,Shipped
825,10,4,07-04-2017,08-04-2017,09-04-2017,2,7,Shipped
826,45,4,07-04-2017,10-04-2017,10-04-2017,2,6,Shipped
827,666,4,07-04-2017,10-04-2017,10-04-2017,2,7,Shipped
828,246,4,09-04-2017,10-04-2017,12-04-2017,2,6,Shipped
829,674,4,09-04-2017,10-04-2017,10-04-2017,2,7,Shipped
830,431,4,11-04-2017,14-04-2017,12-04-2017,2,6,Shipped
831,1000,4,11-04-2017,12-04-2017,12-04-2017,2,7,Shipped
832,1215,4,11-04-2017,12-04-2017,12-04-2017,2,7,Shipped
833,406,4,12-04-2017,14-04-2017,15-04-2017,2,7,Shipped
834,890,4,12-04-2017,13-04-2017,15-04-2017,2,6,Shipped
835,940,4,13-04-2017,15-04-2017,14-04-2017,1,2,Shipped
836,455,4,13-04-2017,16-04-2017,14-04-2017,2,6,Shipped
837,948,4,13-04-2017,16-04-2017,14-04-2017,2,7,Shipped
838,1395,4,14-04-2017,17-04-2017,15-04-2017,2,7,Shipped
839,1332,4,15-04-2017,18-04-2017,16-04-2017,1,3,Shipped
840,372,4,15-04-2017,16-04-2017,16-04-2017,2,6,Shipped
841,428,4,15-04-2017,18-04-2017,17-04-2017,2,7,Shipped
842,1133,4,15-04-2017,18-04-2017,16-04-2017,2,6,Shipped
843,1059,4,16-04-2017,17-04-2017,19-04-2017,2,7,Shipped
844,1436,4,16-04-2017,17-04-2017,18-04-2017,2,6,Shipped
845,662,4,17-04-2017,18-04-2017,18-04-2017,2,7,Shipped
846,715,4,17-04-2017,19-04-2017,19-04-2017,2,6,Shipped
847,329,4,18-04-2017,19-04-2017,19-04-2017,2,7,Shipped
848,597,4,18-04-2017,20-04-2017,20-04-2017,2,7,Shipped
849,776,4,19-04-2017,20-04-2017,21-04-2017,1,2,Shipped
850,1346,4,19-04-2017,22-04-2017,22-04-2017,1,3,Shipped
851,1139,4,20-04-2017,21-04-2017,22-04-2017,2,6,Shipped
852,13,4,21-04-2017,23-04-2017,22-04-2017,3,9,Shipped
853,883,4,21-04-2017,24-04-2017,24-04-2017,3,8,Shipped
854,177,4,22-04-2017,25-04-2017,23-04-2017,2,6,Shipped
855,775,4,22-04-2017,23-04-2017,25-04-2017,2,6,Shipped
856,477,4,23-04-2017,25-04-2017,26-04-2017,2,6,Shipped
857,1402,4,24-04-2017,25-04-2017,26-04-2017,2,7,Shipped
858,162,4,25-04-2017,27-04-2017,28-04-2017,2,6,Shipped
859,644,4,25-04-2017,26-04-2017,26-04-2017,2,6,Shipped
860,473,4,27-04-2017,29-04-2017,28-04-2017,2,7,Shipped
861,1177,4,27-04-2017,29-04-2017,30-04-2017,2,7,Shipped
862,1230,4,27-04-2017,30-04-2017,29-04-2017,3,8,Shipped
863,446,4,28-04-2017,30-04-2017,01-05-2017,2,7,Shipped
864,902,4,28-04-2017,30-04-2017,29-04-2017,2,6,Shipped
865,974,4,29-04-2017,02-05-2017,01-05-2017,2,6,Shipped
866,1410,4,29-04-2017,30-04-2017,01-05-2017,2,6,Shipped
867,97,4,01-05-2017,03-05-2017,02-05-2017,1,3,Shipped
868,868,4,01-05-2017,04-05-2017,02-05-2017,1,3,Shipped
869,844,4,01-05-2017,04-05-2017,02-05-2017,2,7,Shipped
870,1416,4,01-05-2017,04-05-2017,02-05-2017,2,6,Shipped
871,358,4,02-05-2017,04-05-2017,03-05-2017,2,7,Shipped
872,394,4,03-05-2017,06-05-2017,06-05-2017,1,3,Shipped
873,829,4,03-05-2017,05-05-2017,05-05-2017,2,7,Shipped
874,661,4,04-05-2017,05-05-2017,06-05-2017,2,7,Shipped
875,386,4,05-05-2017,06-05-2017,08-05-2017,1,3,Shipped
876,1046,4,05-05-2017,08-05-2017,06-05-2017,2,7,Shipped
877,784,4,06-05-2017,07-05-2017,08-05-2017,2,6,Shipped
878,224,4,07-05-2017,10-05-2017,09-05-2017,1,3,Shipped
879,214,4,08-05-2017,09-05-2017,09-05-2017,2,7,Shipped
880,1206,4,08-05-2017,11-05-2017,10-05-2017,2,6,Shipped
881,1024,4,08-05-2017,11-05-2017,11-05-2017,3,9,Shipped
882,196,4,09-05-2017,12-05-2017,10-05-2017,2,6,Shipped
883,507,4,11-05-2017,13-05-2017,14-05-2017,2,6,Shipped
884,871,4,11-05-2017,13-05-2017,12-05-2017,2,7,Shipped
885,66,3,13-05-2017,13-05-2017,NULL,3,8,Pending 
886,1396,4,13-05-2017,14-05-2017,15-05-2017,1,2,Shipped
887,1195,4,13-05-2017,15-05-2017,15-05-2017,2,6,Shipped
888,1038,4,14-05-2017,16-05-2017,16-05-2017,2,7,Shipped
889,830,4,14-05-2017,17-05-2017,15-05-2017,3,8,Shipped
890,171,4,15-05-2017,18-05-2017,18-05-2017,2,6,Shipped
891,384,4,15-05-2017,18-05-2017,16-05-2017,2,6,Shipped
892,651,4,15-05-2017,18-05-2017,17-05-2017,2,7,Shipped
893,1293,4,16-05-2017,19-05-2017,19-05-2017,2,7,Shipped
894,1320,4,16-05-2017,19-05-2017,19-05-2017,2,6,Shipped
895,857,4,18-05-2017,21-05-2017,19-05-2017,2,6,Shipped
896,376,4,19-05-2017,22-05-2017,21-05-2017,3,9,Shipped
897,47,4,20-05-2017,21-05-2017,21-05-2017,1,2,Shipped
898,352,4,20-05-2017,21-05-2017,22-05-2017,2,6,Shipped
899,605,4,20-05-2017,21-05-2017,21-05-2017,2,7,Shipped
900,971,4,20-05-2017,21-05-2017,22-05-2017,2,6,Shipped
901,345,4,21-05-2017,22-05-2017,24-05-2017,2,7,Shipped
902,1278,4,21-05-2017,24-05-2017,22-05-2017,2,6,Shipped
903,179,4,22-05-2017,23-05-2017,24-05-2017,2,7,Shipped
904,1020,4,23-05-2017,26-05-2017,24-05-2017,1,2,Shipped
905,609,4,23-05-2017,26-05-2017,24-05-2017,2,6,Shipped
906,877,4,23-05-2017,26-05-2017,26-05-2017,2,7,Shipped
907,120,4,24-05-2017,26-05-2017,27-05-2017,1,2,Shipped
908,402,4,25-05-2017,28-05-2017,27-05-2017,2,7,Shipped
909,188,4,26-05-2017,27-05-2017,28-05-2017,1,2,Shipped
910,342,4,26-05-2017,28-05-2017,28-05-2017,2,7,Shipped
911,887,4,26-05-2017,29-05-2017,29-05-2017,2,6,Shipped
912,519,4,27-05-2017,29-05-2017,29-05-2017,1,2,Shipped
913,699,4,27-05-2017,29-05-2017,29-05-2017,2,6,Shipped
914,1068,4,28-05-2017,31-05-2017,31-05-2017,1,2,Shipped
915,215,4,28-05-2017,30-05-2017,30-05-2017,2,6,Shipped
916,718,4,28-05-2017,29-05-2017,29-05-2017,2,6,Shipped
917,881,4,29-05-2017,31-05-2017,01-06-2017,1,2,Shipped
918,242,4,30-05-2017,31-05-2017,31-05-2017,1,3,Shipped
919,781,4,30-05-2017,31-05-2017,31-05-2017,2,7,Shipped
920,966,4,30-05-2017,01-06-2017,02-06-2017,2,7,Shipped
921,628,4,31-05-2017,02-06-2017,02-06-2017,2,6,Shipped
922,656,4,31-05-2017,01-06-2017,03-06-2017,2,6,Shipped
923,769,4,31-05-2017,03-06-2017,02-06-2017,2,7,Shipped
924,68,3,02-06-2017,02-06-2017,NULL,3,8,Pending 
925,1316,4,02-06-2017,05-06-2017,03-06-2017,2,7,Shipped
926,233,4,03-06-2017,05-06-2017,06-06-2017,1,2,Shipped
927,1438,4,03-06-2017,05-06-2017,06-06-2017,1,2,Shipped
928,957,4,05-06-2017,06-06-2017,06-06-2017,1,3,Shipped
929,472,4,05-06-2017,06-06-2017,08-06-2017,2,6,Shipped
930,1224,4,05-06-2017,06-06-2017,06-06-2017,3,9,Shipped
931,631,4,07-06-2017,08-06-2017,08-06-2017,2,6,Shipped
932,804,4,07-06-2017,08-06-2017,09-06-2017,2,6,Shipped
933,909,4,07-06-2017,10-06-2017,08-06-2017,2,6,Shipped
934,93,4,09-06-2017,10-06-2017,12-06-2017,2,7,Shipped
935,43,3,10-06-2017,10-06-2017,NULL,3,8,Pending 
936,265,4,10-06-2017,13-06-2017,12-06-2017,2,6,Shipped
937,73,4,11-06-2017,14-06-2017,13-06-2017,2,7,Shipped
938,129,4,11-06-2017,12-06-2017,12-06-2017,2,6,Shipped
939,1407,4,11-06-2017,12-06-2017,14-06-2017,2,6,Shipped
940,585,4,12-06-2017,14-06-2017,13-06-2017,1,2,Shipped
941,736,4,12-06-2017,14-06-2017,14-06-2017,1,2,Shipped
942,537,4,13-06-2017,16-06-2017,15-06-2017,2,6,Shipped
943,1025,4,13-06-2017,15-06-2017,15-06-2017,2,6,Shipped
944,138,4,14-06-2017,15-06-2017,17-06-2017,1,3,Shipped
945,167,4,14-06-2017,15-06-2017,16-06-2017,2,7,Shipped
946,525,4,14-06-2017,16-06-2017,15-06-2017,2,6,Shipped
947,278,4,15-06-2017,18-06-2017,17-06-2017,1,3,Shipped
948,618,4,15-06-2017,17-06-2017,17-06-2017,2,6,Shipped
949,867,4,16-06-2017,18-06-2017,17-06-2017,1,3,Shipped
950,142,4,16-06-2017,19-06-2017,18-06-2017,2,6,Shipped
951,339,4,16-06-2017,19-06-2017,19-06-2017,2,7,Shipped
952,355,4,16-06-2017,18-06-2017,18-06-2017,2,7,Shipped
953,658,4,16-06-2017,18-06-2017,17-06-2017,2,7,Shipped
954,611,4,17-06-2017,20-06-2017,20-06-2017,2,6,Shipped
955,880,4,17-06-2017,19-06-2017,18-06-2017,2,6,Shipped
956,1184,4,17-06-2017,19-06-2017,20-06-2017,2,6,Shipped
957,722,4,17-06-2017,20-06-2017,20-06-2017,3,9,Shipped
958,1276,4,18-06-2017,20-06-2017,19-06-2017,1,2,Shipped
959,650,4,18-06-2017,21-06-2017,21-06-2017,2,7,Shipped
960,1390,4,18-06-2017,19-06-2017,19-06-2017,2,7,Shipped
961,82,4,19-06-2017,21-06-2017,22-06-2017,1,2,Shipped
962,570,4,19-06-2017,22-06-2017,20-06-2017,2,7,Shipped
963,1432,4,19-06-2017,21-06-2017,21-06-2017,2,6,Shipped
964,404,4,20-06-2017,22-06-2017,22-06-2017,2,7,Shipped
965,457,4,20-06-2017,22-06-2017,23-06-2017,2,6,Shipped
966,389,4,20-06-2017,22-06-2017,22-06-2017,3,8,Shipped
967,1323,4,21-06-2017,24-06-2017,24-06-2017,2,6,Shipped
968,1403,4,21-06-2017,23-06-2017,23-06-2017,2,6,Shipped
969,248,4,21-06-2017,24-06-2017,22-06-2017,3,9,Shipped
970,836,4,22-06-2017,25-06-2017,23-06-2017,2,7,Shipped
971,1426,4,22-06-2017,23-06-2017,24-06-2017,3,8,Shipped
972,270,4,23-06-2017,24-06-2017,25-06-2017,2,7,Shipped
973,238,4,24-06-2017,27-06-2017,27-06-2017,2,6,Shipped
974,511,4,24-06-2017,27-06-2017,27-06-2017,3,8,Shipped
975,1092,4,25-06-2017,27-06-2017,28-06-2017,2,6,Shipped
976,1266,4,25-06-2017,28-06-2017,27-06-2017,3,9,Shipped
977,400,4,26-06-2017,28-06-2017,27-06-2017,2,7,Shipped
978,1123,4,26-06-2017,28-06-2017,27-06-2017,2,6,Shipped
979,1190,4,26-06-2017,29-06-2017,27-06-2017,2,6,Shipped
980,328,4,26-06-2017,28-06-2017,27-06-2017,3,9,Shipped
981,687,4,26-06-2017,29-06-2017,28-06-2017,3,8,Shipped
982,1423,4,26-06-2017,29-06-2017,28-06-2017,3,9,Shipped
983,1158,4,27-06-2017,28-06-2017,29-06-2017,2,6,Shipped
984,1287,4,27-06-2017,28-06-2017,29-06-2017,2,7,Shipped
985,461,4,30-06-2017,02-07-2017,01-07-2017,2,6,Shipped
986,556,4,30-06-2017,03-07-2017,01-07-2017,2,7,Shipped
987,172,4,02-07-2017,04-07-2017,04-07-2017,1,2,Shipped
988,436,4,02-07-2017,04-07-2017,05-07-2017,2,6,Shipped
989,1145,4,02-07-2017,04-07-2017,03-07-2017,2,6,Shipped
990,706,4,04-07-2017,07-07-2017,07-07-2017,2,7,Shipped
991,751,4,06-07-2017,07-07-2017,09-07-2017,1,2,Shipped
992,723,4,07-07-2017,10-07-2017,09-07-2017,2,7,Shipped
993,1415,4,09-07-2017,11-07-2017,11-07-2017,1,3,Shipped
994,419,4,09-07-2017,11-07-2017,11-07-2017,2,7,Shipped
995,621,4,11-07-2017,13-07-2017,14-07-2017,1,2,Shipped
996,915,4,11-07-2017,12-07-2017,12-07-2017,1,2,Shipped
997,485,4,11-07-2017,13-07-2017,14-07-2017,2,7,Shipped
998,219,4,12-07-2017,13-07-2017,14-07-2017,2,7,Shipped
999,590,4,12-07-2017,13-07-2017,14-07-2017,2,6,Shipped
1000,645,4,12-07-2017,14-07-2017,15-07-2017,2,7,Shipped
1001,354,4,13-07-2017,16-07-2017,15-07-2017,2,6,Shipped
1002,1418,4,14-07-2017,16-07-2017,16-07-2017,1,3,Shipped
1003,503,4,14-07-2017,16-07-2017,16-07-2017,2,7,Shipped
1004,1389,4,14-07-2017,17-07-2017,16-07-2017,2,6,Shipped
1005,266,4,15-07-2017,17-07-2017,16-07-2017,2,7,Shipped
1006,1070,4,15-07-2017,18-07-2017,17-07-2017,2,7,Shipped
1007,1115,4,16-07-2017,17-07-2017,17-07-2017,2,6,Shipped
1008,1345,4,16-07-2017,18-07-2017,18-07-2017,2,6,Shipped
1009,1064,4,16-07-2017,19-07-2017,19-07-2017,3,8,Shipped
1010,8,3,18-07-2017,18-07-2017,NULL,2,7,Pending 
1011,495,4,18-07-2017,21-07-2017,21-07-2017,1,3,Shipped
1012,620,4,18-07-2017,20-07-2017,20-07-2017,2,7,Shipped
1013,174,4,19-07-2017,22-07-2017,21-07-2017,2,6,Shipped
1014,748,4,19-07-2017,21-07-2017,21-07-2017,2,6,Shipped
1015,799,4,19-07-2017,22-07-2017,21-07-2017,2,7,Shipped
1016,1417,4,19-07-2017,20-07-2017,21-07-2017,3,9,Shipped
1017,168,4,20-07-2017,21-07-2017,23-07-2017,2,6,Shipped
1018,290,4,22-07-2017,23-07-2017,23-07-2017,2,6,Shipped
1019,408,4,22-07-2017,23-07-2017,24-07-2017,2,7,Shipped
1020,16,3,23-07-2017,23-07-2017,NULL,2,6,Pending 
1021,125,4,23-07-2017,24-07-2017,26-07-2017,2,6,Shipped
1022,353,4,23-07-2017,26-07-2017,24-07-2017,2,7,Shipped
1023,356,4,23-07-2017,26-07-2017,25-07-2017,2,6,Shipped
1024,837,4,23-07-2017,25-07-2017,26-07-2017,2,7,Shipped
1025,1304,4,23-07-2017,26-07-2017,26-07-2017,2,6,Shipped
1026,1370,4,26-07-2017,28-07-2017,29-07-2017,1,2,Shipped
1027,588,4,26-07-2017,28-07-2017,28-07-2017,2,6,Shipped
1028,1273,4,27-07-2017,28-07-2017,30-07-2017,2,7,Shipped
1029,407,4,29-07-2017,30-07-2017,01-08-2017,1,3,Shipped
1030,161,4,29-07-2017,30-07-2017,31-07-2017,2,6,Shipped
1031,1308,4,30-07-2017,01-08-2017,02-08-2017,1,2,Shipped
1032,429,4,30-07-2017,02-08-2017,01-08-2017,2,6,Shipped
1033,582,4,30-07-2017,31-07-2017,02-08-2017,2,7,Shipped
1034,895,4,30-07-2017,31-07-2017,31-07-2017,2,7,Shipped
1035,1283,4,30-07-2017,02-08-2017,02-08-2017,2,6,Shipped
1036,1442,4,30-07-2017,01-08-2017,31-07-2017,2,6,Shipped
1037,1229,4,31-07-2017,02-08-2017,03-08-2017,2,6,Shipped
1038,1281,4,31-07-2017,01-08-2017,03-08-2017,2,7,Shipped
1039,1077,4,02-08-2017,04-08-2017,03-08-2017,2,7,Shipped
1040,1225,4,04-08-2017,07-08-2017,05-08-2017,1,2,Shipped
1041,70,4,04-08-2017,06-08-2017,05-08-2017,2,7,Shipped
1042,539,4,06-08-2017,07-08-2017,07-08-2017,2,7,Shipped
1043,1235,4,06-08-2017,09-08-2017,08-08-2017,2,6,Shipped
1044,1270,4,07-08-2017,10-08-2017,08-08-2017,2,7,Shipped
1045,185,4,07-08-2017,09-08-2017,10-08-2017,3,9,Shipped
1046,1134,4,07-08-2017,09-08-2017,08-08-2017,3,8,Shipped
1047,116,3,08-08-2017,08-08-2017,NULL,3,8,Pending 
1048,777,4,08-08-2017,10-08-2017,09-08-2017,2,7,Shipped
1049,194,4,09-08-2017,11-08-2017,10-08-2017,1,2,Shipped
1050,239,4,09-08-2017,12-08-2017,12-08-2017,1,3,Shipped
1051,209,4,10-08-2017,11-08-2017,11-08-2017,2,7,Shipped
1052,460,4,10-08-2017,12-08-2017,13-08-2017,2,6,Shipped
1053,1439,4,10-08-2017,11-08-2017,12-08-2017,2,6,Shipped
1054,189,4,11-08-2017,12-08-2017,12-08-2017,2,7,Shipped
1055,140,4,12-08-2017,15-08-2017,15-08-2017,2,6,Shipped
1056,325,4,12-08-2017,15-08-2017,13-08-2017,2,7,Shipped
1057,456,4,12-08-2017,15-08-2017,13-08-2017,2,7,Shipped
1058,782,4,13-08-2017,16-08-2017,14-08-2017,2,6,Shipped
1059,6,4,14-08-2017,17-08-2017,17-08-2017,2,7,Shipped
1060,182,4,15-08-2017,18-08-2017,17-08-2017,2,6,Shipped
1061,655,4,15-08-2017,18-08-2017,18-08-2017,2,7,Shipped
1062,1210,4,15-08-2017,17-08-2017,18-08-2017,2,6,Shipped
1063,198,4,16-08-2017,19-08-2017,19-08-2017,3,8,Shipped
1064,898,4,16-08-2017,18-08-2017,19-08-2017,3,9,Shipped
1065,25,4,17-08-2017,19-08-2017,19-08-2017,2,7,Shipped
1066,106,4,17-08-2017,20-08-2017,19-08-2017,2,7,Shipped
1067,225,4,17-08-2017,19-08-2017,19-08-2017,2,7,Shipped
1068,453,4,17-08-2017,20-08-2017,19-08-2017,2,7,Shipped
1069,493,4,17-08-2017,19-08-2017,18-08-2017,2,6,Shipped
1070,596,4,17-08-2017,20-08-2017,18-08-2017,2,7,Shipped
1071,602,4,17-08-2017,20-08-2017,18-08-2017,3,8,Shipped
1072,47,3,18-08-2017,18-08-2017,NULL,1,3,Pending 
1073,911,4,18-08-2017,19-08-2017,21-08-2017,2,7,Shipped
1074,11,3,19-08-2017,19-08-2017,NULL,2,6,Pending 
1075,1003,4,19-08-2017,21-08-2017,22-08-2017,1,3,Shipped
1076,42,4,19-08-2017,22-08-2017,22-08-2017,2,6,Shipped
1077,412,4,19-08-2017,20-08-2017,21-08-2017,2,6,Shipped
1078,793,4,19-08-2017,21-08-2017,20-08-2017,2,6,Shipped
1079,812,4,19-08-2017,20-08-2017,20-08-2017,2,7,Shipped
1080,1086,4,19-08-2017,20-08-2017,20-08-2017,2,7,Shipped
1081,1106,4,19-08-2017,22-08-2017,22-08-2017,2,6,Shipped
1082,1327,4,20-08-2017,22-08-2017,21-08-2017,2,6,Shipped
1083,1372,4,20-08-2017,23-08-2017,23-08-2017,2,6,Shipped
1084,2,4,21-08-2017,24-08-2017,23-08-2017,1,2,Shipped
1085,305,4,21-08-2017,23-08-2017,23-08-2017,1,3,Shipped
1086,220,4,21-08-2017,23-08-2017,24-08-2017,2,7,Shipped
1087,675,4,22-08-2017,23-08-2017,25-08-2017,3,8,Shipped
1088,1160,4,22-08-2017,23-08-2017,23-08-2017,3,8,Shipped
1089,46,3,23-08-2017,23-08-2017,NULL,1,2,Pending 
1090,1427,4,24-08-2017,26-08-2017,26-08-2017,1,2,Shipped
1091,1260,4,24-08-2017,25-08-2017,25-08-2017,2,7,Shipped
1092,40,4,25-08-2017,28-08-2017,27-08-2017,1,2,Shipped
1093,326,4,25-08-2017,28-08-2017,26-08-2017,1,3,Shipped
1094,828,4,25-08-2017,27-08-2017,28-08-2017,2,6,Shipped
1095,1382,4,26-08-2017,28-08-2017,27-08-2017,3,9,Shipped
1096,589,4,27-08-2017,29-08-2017,29-08-2017,1,2,Shipped
1097,1311,4,27-08-2017,30-08-2017,28-08-2017,2,6,Shipped
1098,752,4,28-08-2017,30-08-2017,30-08-2017,1,2,Shipped
1099,1128,4,28-08-2017,29-08-2017,30-08-2017,2,6,Shipped
1100,1392,4,28-08-2017,29-08-2017,29-08-2017,2,7,Shipped
1101,379,4,29-08-2017,30-08-2017,30-08-2017,2,7,Shipped
1102,1317,4,29-08-2017,31-08-2017,31-08-2017,2,6,Shipped
1103,1394,4,31-08-2017,02-09-2017,02-09-2017,2,7,Shipped
1104,268,4,01-09-2017,04-09-2017,03-09-2017,2,6,Shipped
1105,747,4,01-09-2017,04-09-2017,03-09-2017,3,8,Shipped
1106,1009,4,02-09-2017,04-09-2017,04-09-2017,2,6,Shipped
1107,1424,4,02-09-2017,05-09-2017,05-09-2017,2,7,Shipped
1108,735,4,03-09-2017,05-09-2017,04-09-2017,1,3,Shipped
1109,23,4,03-09-2017,04-09-2017,04-09-2017,2,6,Shipped
1110,912,4,04-09-2017,07-09-2017,07-09-2017,2,6,Shipped
1111,930,4,04-09-2017,06-09-2017,05-09-2017,2,6,Shipped
1112,798,4,05-09-2017,08-09-2017,07-09-2017,2,7,Shipped
1113,388,4,06-09-2017,08-09-2017,07-09-2017,2,7,Shipped
1114,1036,4,06-09-2017,08-09-2017,08-09-2017,2,6,Shipped
1115,1100,4,07-09-2017,09-09-2017,09-09-2017,2,6,Shipped
1116,52,4,08-09-2017,10-09-2017,10-09-2017,2,7,Shipped
1117,334,4,08-09-2017,10-09-2017,10-09-2017,2,6,Shipped
1118,1023,4,08-09-2017,11-09-2017,11-09-2017,2,6,Shipped
1119,749,4,10-09-2017,12-09-2017,13-09-2017,1,2,Shipped
1120,1269,4,10-09-2017,12-09-2017,13-09-2017,2,7,Shipped
1121,143,4,11-09-2017,13-09-2017,12-09-2017,2,7,Shipped
1122,1132,4,12-09-2017,14-09-2017,14-09-2017,2,6,Shipped
1123,598,4,13-09-2017,14-09-2017,14-09-2017,2,7,Shipped
1124,275,4,13-09-2017,14-09-2017,16-09-2017,3,9,Shipped
1125,945,4,14-09-2017,15-09-2017,15-09-2017,2,7,Shipped
1126,1213,4,14-09-2017,16-09-2017,15-09-2017,3,8,Shipped
1127,494,4,15-09-2017,16-09-2017,16-09-2017,2,7,Shipped
1128,936,4,15-09-2017,17-09-2017,16-09-2017,2,6,Shipped
1129,663,4,17-09-2017,18-09-2017,20-09-2017,2,6,Shipped
1130,69,4,18-09-2017,20-09-2017,20-09-2017,1,3,Shipped
1131,1178,4,18-09-2017,20-09-2017,19-09-2017,1,3,Shipped
1132,351,4,19-09-2017,20-09-2017,20-09-2017,2,6,Shipped
1133,517,4,19-09-2017,21-09-2017,21-09-2017,2,7,Shipped
1134,978,4,19-09-2017,22-09-2017,20-09-2017,2,6,Shipped
1135,1347,4,19-09-2017,21-09-2017,20-09-2017,2,6,Shipped
1136,1050,4,20-09-2017,21-09-2017,21-09-2017,2,6,Shipped
1137,810,4,20-09-2017,23-09-2017,23-09-2017,3,8,Shipped
1138,254,4,21-09-2017,23-09-2017,22-09-2017,1,2,Shipped
1139,1006,4,21-09-2017,22-09-2017,23-09-2017,1,2,Shipped
1140,1063,4,21-09-2017,22-09-2017,22-09-2017,3,8,Shipped
1141,1076,4,22-09-2017,23-09-2017,24-09-2017,1,2,Shipped
1142,554,4,23-09-2017,26-09-2017,26-09-2017,1,3,Shipped
1143,1087,4,24-09-2017,26-09-2017,27-09-2017,1,2,Shipped
1144,1414,4,24-09-2017,27-09-2017,27-09-2017,2,7,Shipped
1145,617,4,25-09-2017,27-09-2017,26-09-2017,2,6,Shipped
1146,757,4,25-09-2017,26-09-2017,28-09-2017,2,7,Shipped
1147,1344,4,25-09-2017,26-09-2017,27-09-2017,2,6,Shipped
1148,1379,4,25-09-2017,26-09-2017,27-09-2017,2,7,Shipped
1149,787,4,27-09-2017,30-09-2017,30-09-2017,2,7,Shipped
1150,1183,4,28-09-2017,01-10-2017,30-09-2017,2,7,Shipped
